code_id,code_name,article_num,label,text
H682686,CODIGO DE COMERCIO,659,1,"Artículo 659.- Afectación del buque y accesorios para pago de salarios El buque, con sus máquinas, aparejo, pertrechos y fletes, estarán afectos a la responsabilidad de los salarios devengados por la tripulación ajustada a sueldo o por viaje, debiéndose hacer la liquidación y pago en el intermedio de una expedición a otra. Emprendida una nueva expedición, perderán la preferencia los créditos de aquella clase procedentes de la anterior."
H682689,CODIGO DE LOS NIÑOS Y ADOLESCENTES,136,1,"Artículo 136.- Director del proceso.- El Juez es el Director del proceso; como tal, le corresponde la conducción, organización y desarrollo del debido proceso. El Juez imparte órdenes a la Policía Judicial para la citación, comparecencia o detención de las personas. Los servicios del Equipo Multidisciplinario de la oficina médico-legal, de la Policía y de cualquier otra institución para el esclarecimiento de los hechos apoyan la labor jurisdiccional."
H682685,(TUO) CODIGO PROCESAL CIVIL,674,1,"Artículo  674.- Excepcionalmente, por la necesidad impostergable del que la pide o por la firmeza del fundamento de la demanda y prueba aportada, la medida puede consistir en la ejecución anticipada de lo que el Juez va a decidir en la sentencia, sea en su integridad o sólo en aspectos sustanciales de ésta ."
H682686,CODIGO DE COMERCIO,73,1,"Artículo 73.- Los reglamentos fijarán los días y horas en que habrán de celebrarse las reuniones de las Bolsas creadas por el Gobierno o por los particulares, una vez que éstas adquieran carácter oficial, y todo lo concerniente a su régimen y policía interior que estará en cada una de ellas a cargo de la Junta sindical del Colegio de Agentes. El Gobierno fijará el arancel de los derechos de los Agentes. TÍTULO II. De las operaciones de Bolsa."
H682693,CODIGO DE PROCEDIMIENTOS PENALES,254,1,"Artículo 254.- Los testigos que se ofrezca para demostrar los motivos de parcialidad que tiene un testigo del juicio, y cuyo número no puede exceder de dos, se limitarán a declarar  sobre esta materia."
H682684,CODIGO CIVIL,793,1,"Artículo 793.- El cargo de albacea es remunerado, salvo que el testador disponga su gratuidad. La remuneración no será mayor del cuatro por ciento de la masa líquida. En defecto de la determinación de la remuneración por el testador, lo hará el juez, quien también señalará la del albacea dativo."
H682684,CODIGO CIVIL,1357,1,"Artículo 1357.- Por ley, sustentada en razones de interés social, nacional o público, pueden establecerse garantías y seguridades otorgadas por el Estado mediante contrato. Contratos que pueden celebrar incapaces"
H682686,CODIGO DE COMERCIO,297,0,"Artículo 297.- Para que el depósito sea mercantil, se requiere: 1. Que el depositario, al menos, sea comerciante. 2. Que las cosas depositadas sean objeto de comercio. 3. Que el depósito constituya por sí una operación mercantil, o se haga como causa o a consecuencia de operaciones mercantiles."
H682686,CODIGO DE COMERCIO,360,0,"Artículo 360.- Inutilidad y deterioro de efectos averiados Si, por efecto de las averías, quedasen inútiles los géneros para su venta y consumo en los objetos propios de su uso, no estará obligado el consignatario a recibirlos, y podrá dejarlos por cuenta del porteador, exigiéndole su valor al precio corriente en aquel día. Si entre los géneros averiados se hallaren algunas piezas en buen estado y sin defecto alguno será aplicable la disposición anterior con respecto a los deteriorados, y el consignatario recibirá los que estén ilesos, haciéndose esta segregación por piezas distintas y sueltas y sin que por ello se divida un mismo objeto; a menos que el consignatario pruebe la imposibilidad de utilizarlos convenientemente en esta forma. El mismo precepto se aplicará a las mercaderías embaladas o envasadas, con distinción de los fardos que aparezcan ilesos."
H682693,CODIGO DE PROCEDIMIENTOS PENALES,352,0,"Artículo 352.- El juez que reciba el recurso de hábeas corpus, se constituirá inmediatamente en el lugar en que se halla el detenido, y si se entera de que no se le sigue ninguna instrucción por juez competente y de que son ciertas las afirmaciones del recurso, lo pondrá inmediatamente en libertad, dando cuenta al Tribunal de que dependa. Si sabe que está bajo la jurisdicción de algún juez, puede entablar competencia, si ésta procede conforme a este Código, dando cuenta al Tribunal."
H682685,(TUO) CODIGO PROCESAL CIVIL,160,1,"Artículo 160. Si no pudiera entregarla, la adherirá en la puerta de acceso correspondiente a los lugares citados o la dejará debajo de la puerta, según sea el caso. Esta norma se aplica a la notificación de las resoluciones a que se refiere el"
H682685,(TUO) CODIGO PROCESAL CIVIL,683,1,"Artículo  683.- El Juez, a petición de parte, o excepcionalmente de oficio, puede dictar en el proceso de interdicción la medida cautelar que exija la naturaleza y alcances de la situación presentada. Cautela posesoria.-"
H682685,(TUO) CODIGO PROCESAL CIVIL,738,1,"Artículo  738.- Terminado el acto del remate, el Secretario de Juzgado o el martillero, según corresponda, extenderá acta del mismo, la que contendrá: 1.  Lugar, fecha y hora del acto; 2.  Nombre del ejecutante, del tercero legitimado y del ejecutado; 3.  Nombre del postor y las posturas efectuadas; 4.  Nombre del adjudicatario; y 5.  La cantidad obtenida. El acta será firmada por el Juez, o, en su caso, por el martillero, por el Secretario de Juzgado, por el adjudicatario y por las partes, si están presentes. El acta de remate se agregará al expediente. Transferencia de inmueble y destino del dinero obtenido.-"
H682686,CODIGO DE COMERCIO,314,0,"Artículo 314.- Interpuesta una demanda, no podrá hacerse la acumulación de interés al capital para exigir mayores réditos."
H682685,(TUO) CODIGO PROCESAL CIVIL,208,1,"Artículo  208.- En el día y hora fijados, el Juez declarará iniciada la audiencia y dispondrá la actuación de las pruebas en el siguiente orden: 1. Los peritos, quienes resumirán sus conclusiones y responderán a las observaciones hechas por las partes a sus informes escritos; 2. Los testigos con arreglo al pliego interrogatorio presentado, a quienes el Juez podrá hacerles las preguntas que estime convenientes y las que las partes formulen en vía de aclaración; 3. El reconocimiento y la exhibición de los documentos; 4. La declaración de las partes, empezando por la del demandado. Si se hubiera ofrecido inspección judicial dentro de la competencia territorial del Juez, se realizará al inicio junto con la prueba pericial, pudiendo recibirse ésta y otros medios probatorios en el lugar de la inspección, si el Juez lo estima pertinente. Cuando las circunstancias lo justifiquen, el Juez, en decisión debidamente motivada e inimpugnable, ordenará la actuación de la inspección judicial en audiencia especial. Cuando los mismos medios probatorios hayan sido ofrecidos por ambas partes, se actuarán primero los del demandante. La actuación de cualquier medio probatorio ofrecido deberá ocurrir antes de la declaración de las partes."
H682686,CODIGO DE COMERCIO,357,0,"Artículo 357.- Responsabilidad por pérdidas y averías El porteador, sin embargo, será responsable de las pérdidas y averías que procedan de las causas expresadas en el artículo anterior, si se probare en su contra que ocurrieron por su negligencia o por haber dejado de tomar las precauciones que el uso tiene adoptadas entre personas diligentes; a no ser que el cargador hubiese cometido engaño en la carta de porte, suponiéndolas de género o calidad  diferentes  de  los  que realmente tuvieren. Si, a pesar de las precauciones a que se refiere este artículo, los efectos transportados corrieran riesgo de perderse, por su naturaleza o por accidente inevitable, sin que hubiese tiempo para que sus dueños dispusieran de ellos, el porteador podrá proceder a su venta, poniéndolos con este objeto a disposición de la autoridad judicial o de los funcionarios que determinen disposiciones especiales."
H682678,CONSTITUCION POLITICA DEL PERU DE 1993,120,1,Artículo 120.- Son nulos los actos del Presidente de la  República que carecen de refrendación ministerial. Consejo de Ministros
H682686,CODIGO DE COMERCIO,410,0,"Artículo 410.- Gastos de la tasación pericial y liquidación de indemnización Los gastos que ocasionen la tasación pericial y la liquidación de la indemnización serán de cuenta y cargo, por mitad del asegurado y del asegurador pero si hubiere exageración manifiesta del daño por parte del asegurado, éste será el único responsable de ellos."
H682684,CODIGO CIVIL,21,1,Artículo 21.- Al hijo extramatrimonial le corresponden los apellidos del progenitor que lo haya reconocido. Si es reconocido por ambos lleva el primer apellido de los dos. Rige la misma regla en caso de filiación por declaración judicial.
H682690,CODIGO DE JUSTICIA MILITAR POLICIAL,9,1,"Artículo 9.- Infracción militar o policial 1. Son delitos de función militar o policial las acciones u omisiones dolosas o culposas sancionadas por este Código. 2. Este Código siempre describe los delitos de función dolosos. Los delitos de función culposos deben estar expresamente señalados en la ley. 3. Los delitos de función son de competencia de los jueces militares policiales, mientras que las faltas de función serán sancionadas disciplinariamente. 4 . En ningún caso podrán ser juzgados por la justicia militar policial los delitos de tortura, genocidio, desaparición forzada, discriminación, en los términos definidos en la ley y convenios y tratados internacionales ratificados por el Perú."
H682684,CODIGO CIVIL,1628,1,Artículo 1628.- La donación en favor de quien ha sido tutor o curador del donante está sujeta a la condición suspensiva de ser aprobadas las cuentas y pagado el saldo resultante de la administración. Límites de la donación
H682685,(TUO) CODIGO PROCESAL CIVIL,208,1,"Artículo 208.- Actuación de pruebas En el día y hora fijados, el Juez declarará iniciada la audiencia y dispondrá la actuación de las pruebas en el siguiente orden:"
H682684,CODIGO CIVIL,404,0,"Artículo 404.- Si la madre estaba casada en la época de la concepción, sólo puede admitirse la acción en caso que el marido hubiera contestado su paternidad y obtenido sentencia favorable ."
H682686,CODIGO DE COMERCIO,901,1,"Artículo 901.- Serán también reputados en juicio quebrados culpable, salvas las excepciones que propongan y prueben para demostrar la inculpabilidad de la quiebra. 1º Los que no hubieren llevado los libros de contabilidad en la forma y con todos los requisitos legales e indispensables que se prescriben en la Sección 3º del libro primero, y los que, aún llevándolos con todas estas circunstancias, hayan incurrido dentro de ellas en falta que hubiere causado perjuicio a tercero. 2º Los que no hubieren hecho su manifestación de quiebra en el término y forma que se prescribe en el artículo 884. 3º Los que, habiéndose ausentado al tiempo de la declaración de la quiebra o durante el proceso del juicio; dejaren de presentarse personalmente en los casos en que la ley impone esta obligación, no mediando legítimo impedimento."
H682693,CODIGO DE PROCEDIMIENTOS PENALES,107,1,"Artículo 107.- Formulada la solicitud de libertad provisional, el Juez podrá rechazarla de plano u ordenará su tramitación disponiendo se agreguen los antecedentes judiciales y penales del solicitante y se compruebe su domicilio y ocupación, salvo en los delitos contra la vida, el cuerpo y la salud cometidos por negligencia, en los que no serán necesarios estos últimos requisitos. """
H682686,CODIGO DE COMERCIO,132,0,"Artículo 132.- Las compañías mutuas de seguros contra incendios, de combinaciones tontinas sobre la vida para auxilios a la vejez, y de cualquiera otra clase, y las cooperativas de producción, de crédito o de consumo, sólo se considerarán mercantiles, y quedarán sujetas a las disposiciones de este Código, cuando se dedicaren a actos de comercio extraños a la mutualidad, o se convirtieren en sociedades a prima fija."
H682685,(TUO) CODIGO PROCESAL CIVIL,714,0,Artículo  714.- Los títulos de ejecución judicial se ejecutan ante el Juez de la demanda. Los demás se rigen por las reglas generales de la competencia .
H682684,CODIGO CIVIL,9,1,"Artículo 9.- Es revocable, antes de su consumación, el acto por el cual una persona dispone en vida de parte de su cuerpo, de conformidad con el artículo 6. Es también revocable el acto por el cual la persona dispone, para después de su muerte, de todo o parte de su cuerpo. La revocación no da lugar al ejercicio de acción alguna. Disposición del cadáver por entidad competente"
